address,price,lat,lon
27 Fairview Ave,750000,42.481031,-70.910504
194 Main St,1000000,42.119255,-71.328631
195 Melrose St,565000,42.467469,-71.070821
196 Edward Foster Rd,2500000,42.200315,-70.716405
196-196R Havre St,935000,42.37418,-71.036763
196 W 6th St,1200000,42.33536,-71.050797
222-224 Calumet St,1680000,42.3292,-71.100947
196 Washington St,2680000,42.466607,-70.95158
197 Hobart St,465000,42.266437,-71.031696
60 Rantoul St #111N,321500,42.54431,-70.884988
198 Albion St,725000,42.500359,-71.076612
4 Beale St,4725000,42.283291,-71.063975
199 Arlington St,315000,42.270262,-71.417681
1 Dalton St #5404,8150000,42.345267,-71.084125
77 Bowdoin Ave,1160000,42.300775,-71.074197
1017 Turnpike St #31,687500,42.171035,-71.111101
1017 Turnpike St #32,687500,42.171035,-71.111101
1017 Turnpike St #33,687500,42.171035,-71.111101
1091 Nantasket Ave,500000,42.305508,-70.896377
195 Thomas Burgin Pkwy #512,125000,42.251175,-71.005632
975 Massachusetts Ave #205,541000,42.41888,-71.166987
2-8 Atlantic St,1185000,42.464337,-70.934494
120 Broadway,1200000,42.405244,-71.016126
132 Washington St #5,520000,42.504075,-70.850287
132 Washington St #6,520000,42.504075,-70.850287
2 Columbia Rd #12,70000,42.105082,-70.804928
2 Dale St,550000,42.304768,-71.319746
2 Edgewater Dr,24500000,42.160792,-71.200358
2 Franclaire Dr,350000,42.275223,-71.149273
139 Ridge Rd,370000,42.407771,-71.021885
15 Cedar St,1100000,42.376384,-71.062225
2 Ledgelawn Ave,950000,42.46264,-71.23914
21 Newton St,1500000,42.376214,-71.228997
203 London St,1150000,42.375031,-71.036854
2-4 Mount Vernon St,350000,42.464446,-70.941295
2 Nursery St,475000,42.572787,-70.896385
2 Paula St,600000,42.525752,-71.212832
2 Quincy St,1100000,42.381797,-71.101408
2 Ropes St,580000,42.517343,-70.893689
2 Rowe St,957000,42.349769,-71.24067
57 Elsinore St,2750000,42.455945,-71.359972
2 Spring Meadow Dr,350000,42.269887,-71.538916
49 Western View Dr,145000,42.369768,-71.536164
80 Alpine St,1700000,42.385354,-71.137055
2 Winthrop Ave,777000,42.481993,-70.889252
65 Boston St #1,1425000,42.519184,-70.909959
65 Boston St #2,1425000,42.519184,-70.909959
65 Boston St #3,1425000,42.519184,-70.909959
65 Boston St #4,1425000,42.519184,-70.909959
65 Boston St #5,1425000,42.519184,-70.909959
65 Boston St #6,173000,42.519674,-70.910411
65 Boston St #7,1425000,42.519184,-70.909959
65 Boston St #8,1425000,42.519184,-70.909959
4 Riggs St,1050000,42.610996,-70.668377
2-6 Auburn St,640000,42.486056,-70.962751
11 Avon St,425000,42.458831,-70.977733
14 Avon St,425000,42.458763,-70.977507
16-20 Avon St,425000,42.458748,-70.977513
17 Avon St,425000,42.458788,-70.977751
20 Bartlett Ter,1100000,42.32654,-71.187189
20 Clinton St,1400000,42.356875,-71.199256
20 Concord Rd,224000,42.484371,-71.431915
20 Dix St #31,275000,42.295219,-71.06073
20 Edgewood Rd,725000,42.498197,-70.86373
20 Hope Ave #G2,55000,42.369801,-71.248444
20 Hope Ave #G4,175000,42.369801,-71.248444
20 Jamaicaway #10,390000,42.330382,-71.112583
20 Jamaicaway #8,375000,42.330382,-71.112583
20 Jay St,1225000,42.398502,-71.12532
20 Maguire Rd,89000000,42.472009,-71.260597
20 Mohawk Rd,680000,42.501673,-71.212174
20 Mount Vernon St,1825000,42.322361,-71.058836
20 Pinewood Rd,1003000,42.27878,-71.224942
20 Ridgeway Ave,985000,42.277313,-71.215561
20 Scanlon Dr,1800000,42.200917,-71.064407
20 Sewall St,725000,42.502171,-70.857648
20 Sheafe St,8600000,42.366344,-71.055942
20 Welch Rd,900000,42.44573,-71.249369
20 Wellington St,3363000,42.341568,-71.081872
134 Stony Brook Rd,5000,42.414196,-71.194064
20-22 Louise Rd,1305000,42.317312,-71.175207
200 E Main St #1A,1575000,42.351223,-71.53714
200 E Main St #1B,1575000,42.351223,-71.53714
200 E Main St #1C,1575000,42.351223,-71.53714
200 E Main St #1D,1575000,42.351223,-71.53714
200 E Main St #1E,1575000,42.351223,-71.53714
200 E Main St #1F,1575000,42.351223,-71.53714
200 E Main St #1G,1575000,42.351223,-71.53714
200 E Main St #1H,1575000,42.351223,-71.53714
200 E Main St #2A,1575000,42.351223,-71.53714
200 E Main St #2B,1575000,42.351223,-71.53714
200 E Main St #2C,1575000,42.351223,-71.53714
200 E Main St #2D,1575000,42.351223,-71.53714
200 E Main St #2E,1575000,42.351223,-71.53714
200 E Main St #2F,1575000,42.351223,-71.53714
200 E Main St #2G,1575000,42.351223,-71.53714
200 E Main St #2H,1575000,42.351223,-71.53714
200 E Main St #3A,1575000,42.351223,-71.53714
200 E Main St #B1A,1575000,42.351223,-71.53714
200 E Main St #B1B,1575000,42.351223,-71.53714
200 E Main St #B1C,1575000,42.351223,-71.53714
200 E Main St #B1D,1575000,42.351223,-71.53714
200-400 Quannapowitt Pkwy,29030900,42.516545,-71.087292
200-202 Washington St,2000000,42.315594,-71.270163
18 Liberty Pole Rd,1316000,42.199271,-70.885463
201 W Brookline St #203,4485000,42.343679,-71.076798
551 Concord St,2500000,42.231573,-71.430999
62 Old Bolton Rd,322000,42.409549,-71.558628
111 Queens Brook Rd,340000,42.057434,-70.822656
974-976 Main St #3,290000,42.468991,-71.061152
406 Main St #5,595000,42.45327,-71.066334
144 Holland St,1260000,42.400535,-71.12577
10 Shaker Ln,12500,42.534077,-71.449788
14 Samoset Rd,1700000,42.329771,-71.24738
67 Broadway,83000,42.50179,-71.014835
1731 Beacon St #111,700000,42.337975,-71.140015
92 Central St,761000,42.192668,-71.200405
107 Beach St,450000,42.095473,-71.239612
203 Lowell St,3550000,42.53961,-71.150059
205 Park St,750000,42.282491,-71.151351
150 Worcester St #3,995000,42.341211,-71.079929
205 Newbury St,1,42.546204,-70.984482
206 Dorchester St,900000,42.333686,-71.049453
206 Lincoln Ave,525000,42.450784,-70.993423
2062 Dorchester Ave,900000,42.280944,-71.065641
207 East St,400000,42.128597,-70.819692
207 Highland Ave,1020000,42.39015,-71.107827
207 North St,285000,42.530949,-70.909393
208 Pleasant St,752000,42.497992,-70.860184
209 Middlesex Tpke,4350000,42.497851,-71.227296
21 Arcadia Rd,750000,42.178202,-71.228902
21 Beacon St #G3,1700000,42.358102,-71.062597
21 Brooks St,900000,42.375926,-71.03224
21 Cavanaugh Path,850000,42.292745,-71.182362
21 Cochituate Rd,700000,42.36378,-71.360939
21 Cushing Rd,3175000,42.314722,-71.281761
21 Forest St,5000000,42.385272,-71.116117
21 Lincoln St,1200000,42.158483,-71.149773
21 Linden St,750000,42.334329,-71.044845
22 Marion St,2850000,42.261119,-70.89529
4 Pleasant St,601000,42.146741,-70.833233
21 Newcomb St,1600000,42.25258,-70.999148
21 Old Farm Rd,790000,42.241412,-71.276254
21 Pitts St,425000,42.279374,-71.352765
21 Roman Rd,540000,42.463071,-71.193238
21 Regent Cir,3100000,42.33716,-71.140026
21 Silver Birch Rd,1481000,42.320207,-71.221639
21 S Russell St,2375000,42.360288,-71.065957
21-23 Sunset Rd,740000,42.392554,-71.156848
21 Wallingford Rd,900000,42.341673,-71.151395
210 W Springfield St,2825000,42.339999,-71.079895
2103 Washington St,1300000,42.15667,-70.850471
211 Franklin St,5282300,42.236106,-71.00142
212 Acton St,720000,42.530567,-71.383312
212 Aspinwall Ave,3250000,42.336039,-71.114551
220 Aspinwall Ave,3350000,42.336039,-71.114551
212 Pratts Mill Rd,390000,42.384577,-71.44693
212 Pratts Mill Rd,390000,42.384577,-71.44693
212 Winchester St #1,1970000,42.345865,-71.134789
214 Bishop Dr #214,250000,42.283994,-71.402079
215 Pearl St,2600000,42.130486,-71.10735
216-218 Ricciuti Dr,7800000,42.241257,-71.040324
216 Tappan St,1900000,42.333545,-71.134285
216 S Main St,700000,42.301529,-71.360915
2167-2171 Washington St,1050000,42.331397,-71.082513
218-230 Broadway,6625000,42.390367,-71.038596
18 Dawson St,485000,42.289557,-71.058419
550 Main St,2675000,42.392645,-71.557017
554 Main St,2675000,42.392645,-71.557017
556 Main St,2675000,42.39403,-71.550376
558 Main St,2675000,42.39403,-71.550376
22 Appleton St,725000,42.376167,-71.231806
22 Blackburn Dr,2590000,42.626083,-70.653731
22 Browning Ave,615000,42.294159,-71.081752
22 Defrancesco Cir,1105000,42.281999,-71.208681
22 School St,885000,42.214993,-70.922385
22 Harris Rd,975000,42.414725,-71.127275
22 Humphreys St,1150000,42.319876,-71.065971
22 Linwood Ave,475000,42.573392,-71.128263
22 Upton Ln,505000,42.51504,-71.003499
22 Wilmore St,150000,42.278357,-71.092819
22-24 Belknap St,1400000,42.409367,-71.148108
220 Hopping Brook Rd,31400000,42.169627,-71.468309
2202 Commonwealth Ave,1310000,42.34702,-71.253881
222 Salem St,775000,42.480715,-70.89649
222 W 9th St,1195000,42.332885,-71.05191
223 Chief Justice Cushing Hwy,10400000,42.240577,-70.829345
224 Vincent Rd,731500,42.218769,-71.157806
224 W 9th St,10000,42.332872,-71.051895
224-226 Auburn St,1150890,42.345689,-71.244522
224 W 9th St,300000,42.332872,-71.051895
226 W 9th St,1200000,42.332863,-71.051886
3-3A Warren Ave,934000,42.257053,-71.092832
47 Nancy Rd,1575000,42.332316,-71.165402
226 Fairhaven Hill Rd,2600000,42.438347,-71.35811
16 Mitchell St,1215000,42.332333,-71.052574
619 E 5th St,1050000,42.333921,-71.03619
226 W 9th St,795000,42.332863,-71.051886
226-228 Princeton St,2100000,42.379317,-71.03141
226-230 River St,915000,42.371514,-71.224796
227 Otis St,3700000,42.255156,-70.896223
228-230 Auburn St,1384110,42.34577,-71.244854
2285 Massachusetts Ave #103,1400000,42.394845,-71.12728
2285 Massachusetts Ave #104,1400000,42.394845,-71.12728
23 Bay State Rd,1,42.367804,-71.111208
3 Betsy Ln,2780000,42.210799,-71.259445
23 Farrar St,1250000,42.462323,-70.941313
23 Hancock St,750000,42.519396,-70.931563
23 Harold St,1075000,42.319509,-71.088166
23 Hunting St,1500000,42.373132,-71.091047
23 Story St,9750000,42.633178,-70.789983
17 Farm St,1950000,42.245417,-71.298633
23 Stetson St #2,1675000,42.346724,-71.120486
230 Rantoul St,1050000,42.549213,-70.883826
230 Everett St,850000,42.365953,-71.031158
230-230A Tremont St,2140000,42.351242,-71.064743
231 Concord Rd,700000,42.484667,-71.298532
235 3rd St,1725000,42.366992,-71.081691
2345 Washington St,1725000,42.325513,-71.257494
236 Chapel St,1150000,42.358315,-71.197195
236 Grove St,1000000,42.487451,-71.242131
237 Orchard St,323000,42.184093,-71.372843
237 Washington St #237,675000,42.332795,-71.118541
24 Alban Rd,1300000,42.326929,-71.241293
31 Phillips St,4855000,42.360436,-71.067794
24-24R Clarence St,1450000,42.324627,-71.073096
14 Cottage Ave #24,1000000,42.248595,-71.001386
51 Eliot Rd,925000,42.403884,-71.15241
24 Fairview Ave,335000,42.549658,-71.165399
24 Fellows Rd,450000,42.654187,-70.835194
24 Hardy St,1200000,42.522283,-70.884861
24 Hartwell Ave,13854506,42.47443,-71.254238
24 Hill St,1000000,42.300877,-71.242917
24 Hudson St,710000,42.350779,-71.557553
2 Winter St,700000,42.672632,-70.846443
24 Linden St,1825000,42.410588,-71.090827
24 Newtonville Ave,1100000,42.351951,-71.187054
24 Paul Revere Rd,455700,42.112721,-71.168905
74-76 Rockland St,1900000,42.32255,-71.087106
24 Whiting St,225000,42.175906,-70.890324
24 Winter St,400000,42.456896,-70.993955
24-26 Hopkins St,440000,42.281833,-71.084144
24-26 Littell Rd,1790000,42.33951,-71.119107
240 Allston St,2500000,42.359727,-71.110115
99 Woodhaven St,382000,42.271618,-71.097163
240 Ferry St #2,405000,42.423011,-71.062445
241 W Newton St,4060000,42.344466,-71.080262
241 E St,3200000,42.335687,-71.051771
242 Mountain Ave,2800000,42.413474,-71.017776
243 Hardy Pond Rd,440000,42.411564,-71.248275
243-245 Western Ave #3,400000,42.364677,-71.111649
244 L St,3333333,42.329633,-71.035216
240-244 Messinger St,725000,42.14283,-71.14616
247 Oak St,520000,42.317356,-71.341371
247 S Main St,1850000,42.57646,-70.996945
25 Bernard St,787500,42.472746,-71.244468
25 Brookdale Rd,585000,42.28827,-71.397359
25 Geraldine Dr,995000,42.306207,-71.282302
25 Hall Ave,1150000,42.379703,-71.179614
25 Hartford St,700000,42.21171,-71.256422
25 Hartwell Ave,17970599,42.473071,-71.256088
25 Lafayette St,120000,42.493584,-70.874211
25 Lantern Rd,1320000,42.412246,-71.192744
25 Main St #B,655000,42.373005,-71.062018
1111-1113 Washington St,2000000,42.273257,-71.069923
25 North Rd,1925000,42.494553,-71.285385
25 Ridley Rd,710000,42.241974,-71.195696
25 Welcome Ln,950000,42.064201,-71.341534
25 Minot St,2445000,42.518023,-71.104225
27 Plymouth St,1,42.368901,-71.091939
25-31 Trowbridge St,2063000,42.328166,-71.197529
25-31 Central Sq,1010000,42.464082,-70.944968
250 Elm St,142250000,42.231532,-71.179862
251 Lexington St,895000,42.379882,-71.031716
252 Ferry St,1800000,42.412795,-71.045855
254 2nd Ave,30650000,42.304134,-71.217146
255 Maverick St,2050000,42.368019,-71.034309
257 Belgrade Ave,1050000,42.286199,-71.141914
257 Commonwealth Ave #3,7500000,42.350696,-71.083414
257 Commonwealth Ave #1,1785000,42.350696,-71.083414
257 Commonwealth Ave #2,1225000,42.350696,-71.083414
257 W 3rd St #3,1600000,42.338198,-71.047796
259 Middlesex Tpke,600000,42.503812,-71.230643
259 North St #1,1104000,42.363895,-71.051904
259-263 S Main St,2650000,42.575223,-70.995194
80 Farrington St,828000,42.270719,-71.028551
15 Abbotsford St,740000,42.314486,-71.092506
30 Westchester Dr,1043000,42.179835,-71.106461
67 Montview St,675000,42.287224,-71.159845
26 Ardmore Rd,1157770,42.305488,-71.247321
26 Chinian Path,1310000,42.291531,-71.189348
26 Common St,425000,42.252367,-71.025023
26 Norwood St,599000,42.407414,-71.057282
28 Oakland St,1900000,42.374383,-71.098817
26 Old Coach Rd,700000,42.183395,-70.986655
26 Pequot Rd,3800000,42.501964,-70.873455
26 Pierce Rd,410000,42.218134,-70.959236
26 Pierce Rd,410000,42.218134,-70.959236
26 Reed St,500000,42.502365,-70.861209
26 School St #110,350000,42.265026,-70.845462
26 Tilesboro St,700000,42.294278,-71.051256
26 Garfield Ave,780000,42.478046,-71.144936
26-30 School Ave,1,42.371596,-71.222643
26-36 Hyde Park Ave,1350000,42.299353,-71.113806
260 Ayer Rd,1,42.55147,-71.53674
260 Summer St,850000,42.098713,-71.272102
261 Ewing Dr,450000,42.140141,-71.095921
490-492 Putnam Ave,2010000,42.35873,-71.110378
261 Tappan St,2950000,42.334918,-71.136311
264 Hartman Rd,1375000,42.304127,-71.181225
264 Massachusetts Ave #204,875000,42.405433,-71.141831
266 Cabot St #8,177500,42.550189,-70.878004
266-274 River St,3338500,42.372232,-71.22614
267 Beacon St #2,2500000,42.353385,-71.080082
267 E Cottage St,1500000,42.31849,-71.056726
268 Quincy Ave,600000,42.229998,-70.972143
268 Twin Fawn Dr,460000,42.12159,-70.838005
268 Washington St,900000,42.517419,-70.893771
26 Union St,2000000,42.283686,-71.337447
32 Union St,2000000,42.283511,-71.336569
27 Adams Dr,450000,42.456878,-71.527145
27 Arbor St,900000,42.60783,-70.887034
27 Brook St,479880,42.193665,-70.728579
27 Emery St,1480000,42.411748,-71.123428
27 Isabella St #5,3550000,42.348748,-71.069732
27 Pearl St,2100000,42.383825,-71.081134
27 Potter St,920000,42.44849,-71.35748
27 Rockefeller St,272500,42.196106,-71.056423
27 Rosalie Rd,1250000,42.303224,-71.190026
27 Shepard St,1100000,42.347025,-71.150625
27 Sprague Ave,278240,42.152098,-71.010189
27 Wilson St,395000,42.34836,-71.508202
576 Boston Post Rd E #1,442893,42.349338,-71.506017
576 Boston Post Rd E #2,442893,42.349338,-71.506017
576 Boston Post Rd E #3,552107,42.349338,-71.506017
576 Boston Post Rd E #4,552107,42.349338,-71.506017
576 Boston Post Rd E #5,552107,42.349338,-71.506017
505 Tremont St #418,2525000,42.34481,-71.070261
27-29 Windsor St,1050000,42.404374,-71.139062
27 Elm St,1900000,42.614254,-70.660998
29 Elm St,1900000,42.614288,-70.661006
271 High St,340000,42.221539,-71.426311
271 Mount Vernon St,1205000,42.347494,-71.221646
272-274B Meridian St,1552500,42.376489,-71.039153
272 Hollis St,175000,42.265822,-71.420111
274 Princeton St,999000,42.380238,-71.028712
275 Great Rd,1,42.496826,-71.41728
22 Chapman St,670000,42.266816,-71.016401
276 Border St,2250000,42.378396,-71.040129
315 Spruce St,750000,42.398499,-71.033579
276-278 Rantoul St,1000000,42.550523,-70.883433
279 Centre St,2600000,42.164234,-71.023454
279 Florence Ave,760000,42.415293,-71.191117
28 Bridge St,575000,42.186128,-71.320952
28 Burnside Ave,1275000,42.39082,-71.117388
28 County St #2,550000,42.680398,-70.834736
65 Park Dr #17,340000,42.342777,-71.094816
28 Elton Rd,969000,42.251004,-71.054045
13 Grant Ave,760000,42.388239,-71.188269
15 Partridge St,660000,42.374295,-71.205057
28 Harwich St,435000,42.457123,-71.005322
28 Hickory Rd,490000,42.198536,-71.21655
28 Irving St,2400000,42.360834,-71.066374
28 Justin Rd,1125000,42.352926,-71.168899
63 Main St,600000,42.227671,-71.524047
28 N Beacon Ct,640000,42.364227,-71.181312
114 Hillside St,1000000,42.228346,-71.075272
28 Petrini Cir,1025000,42.28305,-71.208128
10 Green St #12A,387000,42.190305,-71.307321
28 Sheridan St,966000,42.485138,-71.170531
28 Skyewood Dr,250000,42.470717,-71.094702
28 Wellesley St,975000,42.407307,-71.109641
28 Wyoming Ave,925000,42.280833,-71.218249
280 Boylston St #8,610000,42.319312,-71.179044
280 Nevada St,2355000,42.359817,-71.207131
280 Commonwealth Ave #406,725000,42.350158,-71.083678
282 Central St #10,390000,42.39865,-71.601407
282 Central St #9,380000,42.39865,-71.601407
283 Commonwealth Ave #4,5048000,42.350341,-71.084721
283 Woodland Rd,1470000,42.340554,-71.24103
284 Sumner St,1105000,42.367886,-71.037238
285 Medford St,1410600,42.385473,-71.093262
286 Commonwealth Ave #3,2200000,42.349819,-71.084583
287 Medford St,940400,42.385535,-71.093327
288 Pleasant St,1550000,42.129612,-71.094168
288 Salem St,385000,42.576464,-71.162835
288 Walnut St,1,42.350728,-71.206892
289-297 Park St,2000000,42.120072,-71.090792
29 Barberry Rd,1000000,42.417858,-71.245339
29 Clarence St,600000,42.324967,-71.072222
29 Emerson St,520000,42.50298,-71.078438
29 Faxon St,883000,42.363095,-71.199032
29 Fort Sq #A,1000000,42.609175,-70.66355
29 Fort Sq #B,950000,42.609175,-70.66355
84 Walker St,1750000,42.351436,-71.212709
29 Hancock St,200000,42.512682,-70.895076
29 Levbert Rd,1650000,42.307687,-71.187584
29-35 Sagamore St,2400000,42.460544,-70.938389
29 Woodford St,580000,42.318659,-71.070605
31 Ware St,1175000,42.405379,-71.127565
290 Watertown St,1400000,42.361274,-71.197827
291 Sumner St,625000,42.367125,-71.035728
292 Beacon St #292,1,42.383497,-71.112798
293 Jefferson Ave,335000,42.503509,-70.900298
293 Revere St,1400000,42.160907,-71.152461
303 Revere St,1400000,42.160077,-71.152168
295 Spiers Rd,902500,42.293599,-71.180297
299 Centre St,3000000,42.235964,-71.013168
307-321 Centre St,3000000,42.235849,-71.01305
2-A Thane St,550000,42.294867,-71.075749
145 Taylor St,1800000,42.525763,-71.511895
50 Porter Rd,1800000,42.527582,-71.515043
3 Appian Pl,390000,42.375772,-71.035979
48 Aldrich Rd,306000,42.553092,-71.1931
3 Gerrys Landing Rd,11750000,42.374356,-71.136609
